text,sentiment
"Produk ini di kulit orang2 pada bagus bgt pada keliatan hasilnya, tapi pas aku pakai produk ini malah ga cocok. Di kulit aku malah muncul bruntusan sm jerawat di pipi dan kulit aku jdi merah2 gt. Padahal kandungannya bagus karna ada niacinamide nya juga. Sampai sekarang masih cari2 serum yg bgs dan cocok untuk kulit aku☹️",Negatif
"Baru pake serum ini 3x, muka aku langsung muncul bruntusan dn jerawat kecil2 gitu 😭 tekstur nya agak kental, tapi pas di aplikasiin di kulit dia encer.. trus agak lengket ya... lumayan cepet menyerap di kulit, ga ada bau yang aneh2 sih... tapi aku ga cocok :(( mana masih banyak lagi :((",Negatif
"Dia bikin aku bruntusan jerawat gitu kecil kecil pas pake udah semingguan. mungkin karena kandungan niacinamide nya tinggi ya, 10% jadi aku langsung stop penggunaan dan balik fokus lagi ke basic skincare. padahal review nya banyak yang bilang bagus, tapi ga cocok di aku :(",Negatif
"beli ini krna ngeliat review org ttg produk ini bner² holy grail buat jerawat dan bekasnya. tp di aku besoknya malah nmbh jerawat merah² n beruntusan, bikin mukaku jd berminyak n kusam juga tp di org malah jd glowing🤧. mungkin di aku emg kurang cocok aja kali ya",Negatif
"Di kulitku malah bikin bruntusan dan kemerahan🥺 dia terlalu lengket dan susah meresap🥺 mungkin aku yg salah rangkaian skincare atau salah cara pakai?🥺 Jenis kulitku berminyak, gampang jerawatan dan gampang merah2 btw🥺",Negatif
"aku nyobain serum ini karena kata orang orang bagus, tapi pas aku nyobain jadi timbul jerawat lagi, tapi masih berharap sama ini produk jadi masih lanjut pake. kadena kengeyelena ini mukaku jadi breakout, akhirnya stop pake dia. padahal udah berharap banget sama serum ini tapi ternyata gacocok :'(",Negatif
"lagi-lagi, tiap cobain produk yg lagi sering diomongin di mana-mana kulitku menolak. setelah pake 2 hari tiba-tiba muncul jerawat mendem lumayan banyak trs ku kira itu bukan gara-gara serum ini tetep ku lanjutin. pas aku pake hampir 2 mingguan jerawat tetep muncul abis itu aku stop. setelah aku stop aku coba pake lagi dan ternyata tetep numbuh jerawat trs, pas sadar kayak gt oh baik ternyata aku memang nggak cocok sm ini. yaudah deh nggak aku pake lagi hiks sedih.",Negatif
"Aku biasa pake TO dan cocok bgt. berhubung byk yg palsunya dan rada mahal akhirnya mau nyobain si brand lokal ini. Syg nya di aku ga cocok padahal udh abis satu botol serumnya.tetep gaada perubahan, bekas jerawat tetep ga ilang.",Negatif
"Baru 3x pemakaian, ko ngerasa jadi banyak jerawat kecil, pori-pori juga jadi lebih terlihat drpada sebelumnya.",Negatif
teksturnya jujur enakk sii cumaa di aku dia gacocok krn mungkin aku gacocok sm persentase kandungan niacinimide di dalem serum inii sedihh bgt krn banyak yg bilang bagus,Negatif
abisnya 2 hari dipake iya beneran cerahin dan di kulit enak rasanya! Sayang kurang jodoh di produk ini di orang orang cerahin dan cocok entah kenapa di aku malah purging dan gak bisa dipakai karena kalau lg jerawat aktif di aku malah makin jadi soalnya makai skincare skincare baru di waktu bersamaan jebret lgsg bo muka ku.,Negatif
"wajah aku tipe yg jarang sekali ada jerawat. pakai ini memang niatnya untuk mengencangkan kulit, dan Yes ini sesuai dengan claimnya. Tapi sayang sekali bikin jerawatan breakout parah, jerawat kecil2 di antara dahi & rambut, dan parahnya muncul jerawat besar 2 di hidung, 3 di kumis, 1 di dagu. So Sad hikssssss :'( aku sampe stress & sedih. sekarang udah berhenti & kulitku agak mendingan.",Negatif
"Awalnya coba si somethinc karena mereka ngeluarin produk yang berbahan dasar niacinamide yang udah terkenal bisa untuk mencerahkan sekaligus memudarkan bekas jerawat, tapi di kulit aku yang sensitif dan acne prone,entah kenapa malah bikin kulit makin sensitif, muncul komedo & jerawat baru,padahal udah ngikutin cara penggunaan yang dianjurkan, tapi yang namanya skincare emang cocok-cocokan sih. Sejauh ini belum menemukan serum yang cocok untuk memudarkan bekas jerawat :(",Negatif
"Tipe kulit aku itu acneprone dan sensitif banget, lagi berusaha nyari produk yang bisa ngilangin bekas jerawat. Hari pertama penggunaan belum ada efek apa-apa untuk penggunaan pagi dan malam, besoknya pas penggunaan malam, muka langsung ada sensasi cekit-cekit dan jadi merah banget di sekitaran pipi dan dagu. Mutusin untuk berhenti dulu, aku kira pakenya kebanyakan, padahal sudah sesuai instruksi untuk 5-10 tetes. beberapa hari kemudian coba lagi dengan penggunaan yang lebih sedikit dan tetep aja bikin muka merah. Tidak ada efek lain selain merah, seperti tumbuh jerawat atau beruntusan, tapi tetep aja agak parno.",Negatif
"Aku coba ini malah keluar jerawat gede2 banget. Kirain purging tapi ternyata malah break out, sebenarnya dia ada efek halus gitu di wajahku tapi ya malah bikin jerawatan. Padahal udah expect tinggi tapi ya gak cocok di akunya nih:(",Negatif
"Tergiur nyobain karena hype banget waktu itu, buat nyobain suatu produk aku single use dulu biar tau efeknya bad ato engga. Ternyata semingguan pake ga ada efek calming di jerawatku yg waktu itu cuma tumbuh 1 dan malah numbuh lagi di beberapa spot yang waktu itu jerawatnya udah sembuh. Keknya emang kulitku gapernah jodoh sama kandungan niacinamide hikd",Negatif
"Ternyata serum ini ga cocok di gw, setelah beberapa hari pake, kulit makin kusam dan muncul jerawat gede - gede dan pedih. Padahal biasa dengan produk lebih murah, lebih cocok ke kulit gw.",Negatif
"Sumpah gua ngiri sama orang orang yang cocok pake si somethinc inii. Gua pake sebotol full, tapi gak ada efek apa apa huhu kaya seakan akan gak pernah pake serum ini gitu loh. Skintone gk naik walaupun dikit, tekstur muka juga masih biasa aja, jerawat masih datang dan pergi kaya biasa juga. Duh sayang bgt.",Negatif
"sadly, tacky banget di aku dan bikin pori2ku mangap seada2nya, produksi minyak bertambah drastis tp kulit berasa ketarik dan muncul kaya whiteheads gitu di tempat yg ga pernah numbuh bgituan sebelumnya. and the scent? bau lem kenceng banget, i cannot stand it. sayang beli yg 40ml dipakenya cuma 3 hari abis itu stop bcs my skin reacted badlyyy. qodarullah wa masya’a fa’al.",Negatif
"Huuu di aku bikin jerawatan baru dipake 2 hariii, mungkin aku gacocok sm niacinamide yaa. yang mauu, baru kepake 2 hari . 80 k aja , yang hyaluronic masih belom kebuka masi segel. 100 k aja . Bisa hubungi wa 082231784786. Maaf yaa kak sudah SOLD",Negatif
"Huhu baru pakai seminggu lgsg muncul jerawat gede di pipi 3 sekaligus dan cekit2. Sedihnyaaa kayaknya aku emg ga cocok sama niacinamide, udh pernah coba produk lain yg ada niacinamidenya jg. Gapaham kenapaaa",Negatif
"beli karena kepo muncul di ig fd setelah dicoba b aja gais:( not good work on me sedihhh tapi yaudah lah ya aku lanjut pemakaian aja abisnya wajahku yang dari dry skin jadi normal skin berarti tingkat hidrasi nya oke banget nih serum cuma sayang aja yang katanya mencerahkan, mengangkat sel kulit mati , menghaluskannya ga ada di aku huhuu",Negatif
"Gacocok muka ku kaya lengket gitu abis pake gatau kenapa trs di jidat bruntusan lg-,- udh cb pake lg tp tetep sama aja jd aku ga bakal repurchase sedih sih pdhl krn byk jg yg blg bagus tp balik lg skincare cocok2an , pdhl aku cocok2 aja sm niacinamide kayanya gacocok sama beet nya atau ingredients yg lAin",Negatif
"1-2x nyoba tiba"" muncul bruntusan trs pas stop pake dan bruntusanya mendingan, aku nyoba make ini lagi taunya bruntusan lagi huhu",Negatif
"pertama kali nya nyobain produk ini.. awalnya gapapa.. tapi lama.lama mulai ada jerawat.jerawat kecil gitu, ga banyak sih.. tapi buat aku yang jarang banget jerawatan, itu adalah pertanda bahwa aku ga cocok sama produknya.. entah karena niacinamide (ini pertama kalinya aku pake produk yg ada kandungan ini juga) or formula lain..",Negatif
"yah sedih banget, nggak cocok pakai ini, padahal klaimnya bikin kulit cerah, dan bisa buat ngilangin bekas jerawat, sayang banget di kulit ku nggak cocok. baru pakai 4 kali, langsung keluar bruntusan dan jerawat kecil2..padahal liat reviewnya pada bagus2 banget. repurchase no no no.....",Negatif
"ga cocok pake ini. Bikin beruntusan, ga ada efek-efek lembab juga. sebel aja gitu kenapa selalu ga cocok sama skincare lokal padahal pengen banget into local products... tapi ya apa mau dikata 😔",Negatif
"Bener2 ga cocok dimuka aku. Aku kira bisa ilangin jerawat aku, rupanya nggak. Sedih bangett😭😭😭😭😭😭. sedih banget deh:((( emang ya muka orang beda2",Negatif
"[preloved] nyoba ini gara2 direview banyak yang cocok tp sayang bgt di aku gacocok 😭 pake awalnya biasa aja tp setelah beberapa hari malah bruntusan di jidat:(, mau aku preloved aja daripada ga kepake isi masih banyak sekitar 85%an aku jual 80k ajaa",Negatif
"Sebenernya baru 3 hari pakai, nggak bisa juga disimpulkan secepat itusih. kayaknya dibilang purging nggak mungkin deh, masa iya Niacinamide bikin purging?? Bener-bener bangun liat di dahi ada sekumpulan bintik-bintik yang kecil banget yg kemarin malam ga ada, dan BO yang merah sakit:( Oke baiklah aku putuskan berhenti.",Negatif
"ini serum enak sebenrnya, agak kental gtu tapi cepet nyerepnya ga lengket juga, lembabnya berasa, bikin cerahnya juga berasa, pori"" jadi sopan...tapi sayangnya bikin kluar jrawat"" kecil yg mata putih"" gtu (bukan whitehead) walpun cpet keringnya juga, pas stop beberapa hari normal lagi kulitnya coba lagi gtu lagi..trs muka jdi merah"" gtuu huuhuu syediiih...bye bye somethinc...",Negatif
"pertama2 udah seneng karena lumayan mudarin dark spot, tapi sayang bgt malah bikin muka aku merah2, yg berujung jadi kering dan luka2 (karena emg mukaku gampang bgt luka)... pas aku pake rasanya agak cekat cekit gitu. mungkin emg akunya yg gacocok sm niacinamide sih",Negatif
"beli ini berharap cocok dengan niacinamide,taunya malah gatal dikulit tanda tidak cocok jadinya, aku mau preloved baru seminggu dibeli dan 5x pake, gak cocok diaku. kalo berminat silakan WA di 082261510616. original beli di beuatyhaulindo",Negatif
"Sebelumnya prnh pake TO bikin breakout, lalu coba lah somethinc. Waktu pertama pemakaian habis 1 botol itu cocok aja di kulit, tapi gak ada perubahan signifikan. Trus beli lagi, tapi pemakaian botol ke-2 malah numbuh jerawat dan agak bruntus...huft entah gak cocok sama niacinamide atau blm menemukan yg pas..",Negatif
"Beli ini langsung impulsive buat beli 2 botol, awalnya kukira gak cocok sama si somethinc ini, karna malah bikin timbul jerawat dan bruntusan. Sempet stop makenya buat bbrp lama tp masi muncul bruntusan, ternyata ku ga cocok sam hydrating toner. Dan skng malah bikin jerawat ku langsung mengering dan sisa bekasnya doang",Negatif
"Kulit muka aku awalnya baik2 aja cuman ada bekas jerawat menghitam,bnyak yg bilang kalo serum ini tuh memudarkan bekas jerawat menghitam,ternyata di aku beda,awalnya cuman tumbuh jerawat dikit aku pikir itu purging kan,nah terus aku coba lanjutin sampe habis sebotol,eh malah breakout parah nyesel bnget padahal nih muka susah banget nyembuhin dari breakout yg kemarin kemarin eh malah jdi nambah masalah gara2 serum ini,mungkin di aku emang gak cocok",Negatif
"Aku mau PRELOVED. Ngeliat review orang2 pada cocok tapi dikulit aku malah jerawatan huhuuu. Aku baru 4x pakai, kondisi masih 95%. Yang minat bisa hubungi whatsapp 085747177168 khusus yang serius aja yaaaaaaaaaaaaaaa. terimakasihhhhhh",Negatif
"Ga cocok banget pake ini. Ternyata bikin beruntusan, dan udah coba 2x ternyata beruntusannya selalu muncul di hari ke dua gitu, jadi pas hari pertama pakai ga kenapa2 makanya besok dipake lagi, dan ternyata malah beruntusan besoknya. Baunya aku kurang suka sih, kayak bau lem gitu lumayan strong pas dipake di muka, trus pippet nya juga harus dipencet berkali2 baru produknya keluar (ga sekali pencet langsung keluar). Sedih banget abis pake ini malah jadi harus ngerepair muka lagi utk ilangin beruntusannya😭😭",Negatif
"sebanyak itu yang suka sm serum ini, tapi dikulitku nggak sama sekali, teksturnya thick, patch test sesekali dan langsung beruntusan gk ketolong, dan yang aku pertanyakan itu knp harus ada fragrancenya ya :), ya pokoknya reaksi di orang beda-beda lah ya",Negatif
"harga affordable, experience pas pake nggak kayak yg dibilang rangorang : susah nyerep dan lengket, mana dia suruh pake 5-10 tetes. kalo dipake sebanyak itu, kebanyakan d muka jadi nggak nyerep (even makenya dilayer nunggu tiap layer kering br ditambahin) dan meninggalkan putih2 kayak ada daki di wajah, kl dipake dikit, hasilnya nggak nampol. dan dia nggak bisa dipake sendiri. di aku, keliatan hasilnya setelah aku pake booster, entah deh yg ngefek ngurangin bekas jerawatnya tu si boosternya apa serum ini. kesimpulan setelah make 1 botol : produk ini kurang efisien karena harus didampingi sama produk lain buat keliatan hasilnya dan saran pemakaian serum 5-10 tetes itu aneh menurutku, it's too much. repurchase : big no :')",Negatif
"Gatau kenapa aku ga cocok sama niamicide ini :( aku baca informasi kalau niamicide gabisa di pake barengan dengan vitamin C dan bisa menyebabkan kemerahan, kering, iritasi, sedangkan moisturizer ku hi vit C banget jadi waktu pake ini muka ku jadi kemerahan iritasi dan keluar jerawat kecil kecil kaya bruntusan gitu di jidat. Padahal baru beberapa tetes dan baru pake seminggu di malam hari aja, akhirnya aku preloved aja.",Negatif
"malem pertama make ini bsknya jerawat keluar, aku kira itu purging, jadi aku lanjutin aja, malah bikin beruntusan. sebenernya bener2 bikin muka cerah, pori2 lumayan mengecil. tapi aku memutuskan buat berhenti aja deh!",Negatif
"oh how i hope this product suits me! pake ini malem besok2 nya langsung bruntusan. then aku stop, tapi sekitar 2 atau 3 bulan kemudian aku coba lagi untuk mastiin dan hasilnya tetap sama. padahal aku tuh berharap bgt bisa cocok sama produk ini karena niacinamide is an amazing ingredient! but i dont know ya dari video2 yg aku tonton dan artikel yg aku baca it could be purging. tapi tetep aja aku gamau ambil resiko",Negatif
"dikasih inii sama temen krn dia ga cocok. krn penasaran baca review nya bagus, akhirnya coba untuk PM routine. dan taaa daaa pagi2 bruntusaan di jidat dan pipi hadirr 😢 sedihh br pertama kali coba lgs ga cocok sm aku.... pdhl lumayan berekspektasi sm produk inii.",Negatif
"Nyobain ini karna reviu bagus orang2. bbrp kali pemakaian kulit gatal dan jd beruntusan. Udah kukasih temen, ga ku lanjut, emng ga cocok. Sekitar seminggu aja pakenya",Negatif
"agak sedih karena ternyata kurang cocok di aku. apalagi setelah liat reviewnya rata rata yang make ini produk bagus semua. seminggu pemakaian ini ngebuat kulit aku bersih banget, bekas jerawat juga memudar. tapi setelah dua minggu pemakaian muncul jerawat gede gede, terutama di bagian samping bibir dan pipi, jadi aku terpaksa stop pake ini😭",Negatif
"aku ga begitu ngeliat perbedaan yang berarti dengan pemakaian serum ini, mungkin karena aku pakenya ngga rutin yaa.. bekas bekas jerawatku masih tetap ada. sampai tetes terakhir pemakaian serum ini belum tampak perubahan signifikan di wajahku",Negatif
"Awalnya coba untuk menghilangkan bekas jerawat malah timbul jerawat 🙄☹️... kayaknya ga cocok..., tp sygnya uda terlanjur beli , hrganya lumayan mahal huh...",Negatif
"beli ini karena dapet voucher 50k dari JxB'19 selain itu produk ini juga antriannya super panjang so I decided to try. untuk result, semacam ga kasih efek mencerahkan sama sekali. selain itu, untuk pipetnya pendek banget jadi susah ambil produknya saat sudah hampir habis. cuma gaakan repurchase aja",Negatif
"First time nyobain serum ini dan berharap banyak karena tipe kulitku yg oily, jerawat sedang n ada merah2 , sudah excited awal pake dan kenapa ngerasa biasa dan malah timbul perih tapi emang wajahku se sensitif itu sihhh? apa karena aku ga cocok niacinamide kali ya",Negatif
"Aku baru pertama kali nyoba serum, berharap cocok sama somethinc ini eh tapi sayangnya ga cocok. Awal pemakaian terasa perih, merah, muncul beruntusan di pipi dan jerawat di dahi :(. Padahal aku ga pakai produk lain yang mengandung AHA atau bha nya",Negatif
"Padahal udah exited banget waktu nyoba serum ini, tapi sayangnya malah gak cocok diaku. Awal pake muncul jerawat kecil, aku pikir jerawat haid, eh malah aku pake terus tiap hari dan hasilnya jerawat di muka aku makin banyak. Se kecewa itu, pemakaian baru 1 minggu padahal tapi udah stop.",Negatif
